Enrollment ID,Legal Business Name,Street Address Line 1,Street Address Line 2,City,State,ZIP Code,Practice Location Phone Number,Specialty Name,Geographic Location Type Description,Geographic Location City Name,Geographic Location State Code,Geographic Location ZIP Code,State County Name
O20210204002060,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,8318 FERGUSON AVE,--,SACRAMENTO,CA,95828-0902,(916) 379-3200,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,NAPA
O20210204002060,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,8318 FERGUSON AVE,--,SACRAMENTO,CA,95828-0902,(916) 379-3200,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,NEVADA
O20210204002060,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,1105 ATLANTIC AVE,STE 102,ALAMEDA,CA,94501-1184,(510) 450-8900,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,SAN BENITO
O20210204002060,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,8318 FERGUSON AVE,--,SACRAMENTO,CA,95828-0902,(916) 379-3200,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,SACRAMENTO
O20210204002060,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,8318 FERGUSON AVE,--,SACRAMENTO,CA,95828-0902,(916) 379-3200,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,SAN FRANCISCO
O20210204002060,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,8318 FERGUSON AVE,--,SACRAMENTO,CA,95828-0902,(916) 379-3200,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,SANTA CLARA
O20210204002060,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,1105 ATLANTIC AVE,STE 102,ALAMEDA,CA,94501-1184,(510) 450-8900,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,SANTA CRUZ
O20210204002060,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,8318 FERGUSON AVE,--,SACRAMENTO,CA,95828-0902,(916) 379-3200,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,SONOMA
O20210204002060,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,8318 FERGUSON AVE,--,SACRAMENTO,CA,95828-0902,(916) 379-3200,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,TUOLUMNE
O20210818002720,PARAGON INFUSION CARE INC,3033 W PRESIDENT GEORGE BUSH HWY,STE 100-A,PLANO,TX,75075-5752,(972) 588-1000,HOME INFUSION THERAPY,RENDERING AREA,PARKER,TX,--,--
O20210818002720,PARAGON INFUSION CARE INC,1922 DRY CREEK WAY,SUITE 110 PARAGON INFUSION CARE,SAN ANTONIO,TX,78259-1840,(210) 591-6700,HOME INFUSION THERAPY,RENDERING AREA,PARKER,TX,--,--
O20201222001516,RESILIENCE HOME HEALTH CORP.,3845 MCCOY DR,STE 103,AURORA,IL,60504-4429,(630) 236-8800,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IL,--,--
O20210923002377,PATHWRITE INC,8601 CROSS PARK DR,STE 400,AUSTIN,TX,78754-4578,(512) 823-2000,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,TRAVIS
O20201207002573,CRESCENT HEALTHCARE INC,11980 TELEGRAPH RD,STE 102,SANTA FE SPRINGS,CA,90670-6087,(877) 872-4844,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,--
O20210818002720,PARAGON INFUSION CARE INC,11691 WESTHEIMER RD,STE 1B,HOUSTON,TX,77077-6709,(713) 860-1750,HOME INFUSION THERAPY,RENDERING AREA,GRAYSON,TX,--,--
O20210818002720,PARAGON INFUSION CARE INC,3033 W PRESIDENT GEORGE BUSH HWY,STE 100-A,PLANO,TX,75075-5752,(972) 588-1000,HOME INFUSION THERAPY,RENDERING AREA,NAVARRO,TX,--,--
O20210818002720,PARAGON INFUSION CARE INC,1922 DRY CREEK WAY,SUITE 110 PARAGON INFUSION CARE,SAN ANTONIO,TX,78259-1840,(210) 591-6700,HOME INFUSION THERAPY,RENDERING AREA,COOKE,TX,--,--
O20201216001645,UNITYPOINT AT HOME,11333 AURORA AVE,--,URBANDALE,IA,50322-7908,(800) 368-5758,HOME INFUSION THERAPY,RENDERING AREA,--,IA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,NEWHALL,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,NORWALK,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,DEL MAR,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,INGLEWOOD,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,LAKE HUGHES,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,PALMDALE,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,RIMFOREST,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,SAWTELLE,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,TRONA,CA,--,--
O20210121001919,1ST AMERICA INFUSION SERVICES LLC,132 FAIRMONT ST,--,CLINTON,MS,39056-4721,(601) 988-1770,HOME INFUSION THERAPY,RENDERING AREA,--,MS,--,--
O20201209000620,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,11300 CORPORATE AVE STE 160,UNIV OF KANSAS HOSP HOME INFUSION,LENEXA,KS,66219-1374,(913) 588-2600,HOME INFUSION THERAPY,RENDERING AREA,--,KS,--,ALLEN
O20201209000620,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,11300 CORPORATE AVE STE 160,UNIV OF KANSAS HOSP HOME INFUSION,LENEXA,KS,66219-1374,(913) 588-2600,HOME INFUSION THERAPY,RENDERING AREA,--,KS,--,DOUGLAS
O20201209000620,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,11300 CORPORATE AVE STE 160,UNIV OF KANSAS HOSP HOME INFUSION,LENEXA,KS,66219-1374,(913) 588-2600,HOME INFUSION THERAPY,RENDERING AREA,--,KS,--,JACKSON
O20201209000620,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,11300 CORPORATE AVE STE 160,UNIV OF KANSAS HOSP HOME INFUSION,LENEXA,KS,66219-1374,(913) 588-2600,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,KS,--,BROWN
O20201209000620,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,11300 CORPORATE AVE STE 160,UNIV OF KANSAS HOSP HOME INFUSION,LENEXA,KS,66219-1374,(913) 588-2600,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,KS,--,DONIPHAN
O20201209000620,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,11300 CORPORATE AVE STE 160,UNIV OF KANSAS HOSP HOME INFUSION,LENEXA,KS,66219-1374,(913) 588-2600,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,KS,--,NEMAHA
O20201209000620,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,11300 CORPORATE AVE STE 160,UNIV OF KANSAS HOSP HOME INFUSION,LENEXA,KS,66219-1374,(913) 588-2600,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,KS,--,WABAUNSEE
O20201209000620,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,11300 CORPORATE AVE STE 160,UNIV OF KANSAS HOSP HOME INFUSION,LENEXA,KS,66219-1374,(913) 588-2600,HOME INFUSION THERAPY,RENDERING AREA,--,KS,--,WABAUNSEE
O20210415000461,SOUTHEASTERN HOME HEALTH SERVICES OF PA LLC,4641 POTTSVILLE PIKE,STE 106,READING,PA,19605-9707,(267) 552-6650,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,PA,--,PERRY
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,SOUTH EL MONTE,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,TWIN PEAKS,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,VENICE,CA,--,--
O20210609003237,RED RIVER PHARMACY OF JONESBORO LLC,910 PROFESSIONAL ACRES DR,--,JONESBORO,AR,72401-4321,(870) 336-2195,HOME INFUSION THERAPY,RENDERING AREA,--,AR,--,GREENE
O20201231001806,"EAST GOSHEN PHARMACY, INC.",3419 CONCORD RD,--,YORK,PA,17402-9001,(888) 755-1123,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,LEGUNA WOODS,CA,--,--
O20210113000980,CRITICAL CARE SYSTEMS INC,820 S UNIVERSITY BLVD,STE D&E,MOBILE,AL,36609-7858,(800) 978-9600,HOME INFUSION THERAPY,RENDERING AREA,--,AL,--,--
O20201222000517,INFUSION PARTNERS LLC,"187 COUNTRY PLACE PKWY, STE C",BIOSCRIP INFUSION SERVICES,PEARL,MS,39208-6607,(800) 944-9683,HOME INFUSION THERAPY,RENDERING AREA,--,MS,--,--
O20210120002228,"ALDESI OF FLORIDA, INC.",1800 SW 1ST ST,STE 205,MIAMI,FL,33135-1945,(305) 817-5559,HOME INFUSION THERAPY,RENDERING AREA,--,FL,--,MONROE
O20210120002228,"ALDESI OF FLORIDA, INC.",1800 SW 1ST ST,STE 205,MIAMI,FL,33135-1945,(305) 817-5559,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,FL,--,MIAMI-DADE
O20210106001584,NUFACTOR INC,1601 OLD GREENSBORO RD,--,KERNERSVILLE,NC,27284-6855,(844) 871-4773,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,NC,--,--
O20210125001373,OPTION CARE ENTERPRISES INC,734 FOREST ST,STE 300,MARLBOROUGH,MA,01752-3032,(877) 347-9050,HOME INFUSION THERAPY,RENDERING AREA,--,MA,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,ELMHURST,IL,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,GOLF,IL,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,HARWOOD HEIGHTS,IL,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,HIGHLAND PARK,IL,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,NORTHBROOK,IL,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,O'HARE/CHICAGO,IL,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,RIVERDALE,IL,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,WHEELING,IL,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,WOOD DALE,IL,--,--
O20210423000953,"CREDENCE HOME HEALTH SERVICES, INC.",9319 LBJ FWY,STE 203,DALLAS,TX,75243-3473,(972) 994-9200,HOME INFUSION THERAPY,RENDERING AREA,DALLAS,TX,--,--
O20210423000953,"CREDENCE HOME HEALTH SERVICES, INC.",9319 LBJ FWY,STE 203,DALLAS,TX,75243-3473,(972) 994-9200,HOME INFUSION THERAPY,SUPPLIER GR. AREA,COLLIN,TX,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,ADELANTO,CA,--,--
O20210125001029,OPTION CARE ENTERPRISES INC,49 FREEWAY DR,STE A,CRANSTON,RI,02920-7935,(800) 431-4250,HOME INFUSION THERAPY,RENDERING AREA,--,RI,--,--
O20230320000743,"HERITAGE BIOLOGICS, LLC.",255 NW VICTORIA DR,STE B,LEES SUMMIT,MO,64086-4709,(855) 937-7273,HOME INFUSION THERAPY,RENDERING AREA,--,LA,--,--
O20230320000743,"HERITAGE BIOLOGICS, LLC.",255 NW VICTORIA DR,STE B,LEES SUMMIT,MO,64086-4709,(855) 937-7273,HOME INFUSION THERAPY,RENDERING AREA,--,MO,--,--
O20230320000743,"HERITAGE BIOLOGICS, LLC.",255 NW VICTORIA DR,STE B,LEES SUMMIT,MO,64086-4709,(855) 937-7273,HOME INFUSION THERAPY,RENDERING AREA,--,IA,--,--
O20230403002670,OHIO VALLEY MEDEX INC,204 PEARL ST STE 201,OHIO VALLEY MEDEX,NEW ALBANY,IN,47150-3449,(812) 944-9284,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IN,--,--
O20221128000976,"MEDILINK RXCARE HAMMONTON, LLC",44 S WHITE HORSE PIKE,--,HAMMONTON,NJ,08037-1845,(609) 956-1900,HOME INFUSION THERAPY,RENDERING AREA,--,NJ,--,SALEM
O20230320000743,"HERITAGE BIOLOGICS, LLC.",255 NW VICTORIA DR,STE B,LEES SUMMIT,MO,64086-4709,(855) 937-7273,HOME INFUSION THERAPY,RENDERING AREA,--,CT,--,--
O20230320000743,"HERITAGE BIOLOGICS, LLC.",255 NW VICTORIA DR,STE B,LEES SUMMIT,MO,64086-4709,(855) 937-7273,HOME INFUSION THERAPY,RENDERING AREA,--,AZ,--,--
O20230320000743,"HERITAGE BIOLOGICS, LLC.",255 NW VICTORIA DR,STE B,LEES SUMMIT,MO,64086-4709,(855) 937-7273,HOME INFUSION THERAPY,RENDERING AREA,--,AR,--,--
O20230320000743,"HERITAGE BIOLOGICS, LLC.",255 NW VICTORIA DR,STE B,LEES SUMMIT,MO,64086-4709,(855) 937-7273,HOME INFUSION THERAPY,RENDERING AREA,--,ME,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,LAKE HUGHES,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,RANCHO CUCAMONGA,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,CORONA DEL MAR,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,BLOOMINGTON,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,WEST COVINA,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,LONG BEACH,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,COVINA,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,LA MIRADA,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,ACTON,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,LA PALMA,CA,--,--
O20230714001741,ELITE INFUSION CARE LLC,1440 N HARBOR BLVD,STE 916,FULLERTON,CA,92835-4127,(714) 519-6993,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,SAN BERNARDINO
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,ALHAMBRA,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,MONTEBELLO,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,SAN FERNANDO,CA,--,--
O20230427001393,"EAST TEXAS PHC, LLC",602 E WHALEY ST,--,LONGVIEW,TX,75601-6525,(903) 753-2273,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,TX,--,ANDERSON
O20230427001393,"EAST TEXAS PHC, LLC",602 E WHALEY ST,--,LONGVIEW,TX,75601-6525,(903) 753-2273,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,GREGG
O20230427001393,"EAST TEXAS PHC, LLC",602 E WHALEY ST,--,LONGVIEW,TX,75601-6525,(903) 753-2273,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,HENDERSON
O20221221001110,"NAPLES HOME HEALTH CARE ,INC",501 GOODLETTE RD,STE C200,NAPLES,FL,34102-5666,(239) 465-0224,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,FL,--,GLADES
O20221221001110,"NAPLES HOME HEALTH CARE ,INC",501 GOODLETTE RD,STE C200,NAPLES,FL,34102-5666,(239) 465-0224,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,FL,--,SARASOTA
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,MONTROSE,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,LA CANADA FLINTRIDGE,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,TOLUCA LAKE,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,DODGERTOWN,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,SANTA MONICA,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,HAWAIIAN GARDENS,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,SIGNAL HILL,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,PALOS VERDES PENINSULA,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,SUNSET BEACH,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,CHINO,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,SANTA ANA,CA,--,--
O20230515003399,"BAYSIDE SOLUTIONS, INC.",1001 2ND ST,BLDG 1,CORPUS CHRISTI,TX,78404-2374,(361) 452-3384,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,TX,--,ARANSAS
O20230515003399,"BAYSIDE SOLUTIONS, INC.",1001 2ND ST,BLDG 1,CORPUS CHRISTI,TX,78404-2374,(361) 452-3384,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,TX,--,LIVE OAK
O20230515003399,"BAYSIDE SOLUTIONS, INC.",1001 2ND ST,BLDG 1,CORPUS CHRISTI,TX,78404-2374,(361) 452-3384,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,DUVAL
O20201223001304,HORIZON HOME CARE & HOSPICE INC,112 E DREXEL AVE,--,OAK CREEK,WI,53154-2123,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,CALUMET
O20201223001304,HORIZON HOME CARE & HOSPICE INC,3232 PLEASANT VALLEY RD,--,WEST BEND,WI,53095-9274,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,WINNEBAGO
O20230309000031,"HERITAGE BIOLOGICS, LLC.",13747 MONTFORT DR,SUITE 170,DALLAS,TX,75240-4454,(855) 937-7273,HOME INFUSION THERAPY,--,--,--,--,--
O20201231001426,"BIOMED KANSAS, INC.",10633 RENE ST,--,LENEXA,KS,66215-4052,(913) 661-0100,HOME INFUSION THERAPY,--,--,--,--,--
O20220324002977,ACCREDO HEALTH GROUP INC,650 W GRAND AVE,STE 102,ELMHURST,IL,60126-1024,(630) 279-7390,HOME INFUSION THERAPY,--,--,--,--,--
O20210325001201,SOLEO HEALTH INC,2912 W 6TH ST,STE 150,FORT WORTH,TX,76107-2213,(817) 916-1206,HOME INFUSION THERAPY,--,--,--,--,--
O20201215000191,CRITICAL CARE SYSTEMS INC,11372 AURORA AVE,OPTION CARE,URBANDALE,IA,50322-7907,(800) 675-8099,HOME INFUSION THERAPY,RENDERING AREA,--,IA,--,--
O20210301000566,NIGHTINGALE INFUSION INC.,9100 WHITE BLUFF RD,STE 603,SAVANNAH,GA,31406-4674,(912) 355-6472 x 1015,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,--
O20230209002788,PRESTIGE FAMILY HOME HEALTH CARE LLC,1180 N TOWN CENTER DR,STE 100,LAS VEGAS,NV,89144-6308,(702) 945-2765,HOME INFUSION THERAPY,RENDERING AREA,LAS VEGAS,NV,--,--
O20201208002940,ACCREDO HEALTH GROUP INC,3000 ERICSSON DR,STE 100,WARRENDALE,PA,15086-6501,(724) 772-6000,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,--
O20210826002187,INFUSION SOLUTIONS INC,5929 EVERGREEN WAY,STE 200,EVERETT,WA,98203-6031,(360) 933-4892,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WA,--,--
O20210820002970,MISSION HOSPICE & HOME CARE INC,66 BOVET RD,STE 100,SAN MATEO,CA,94402-3126,(650) 554-1000,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,SAN MATEO
O20221117001910,AMBER ENTERPRISES INC,1 E ERIE ST,STE 630,CHICAGO,IL,60611-4756,(888) 370-1724,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,--
O20221117001910,AMBER ENTERPRISES INC,1 E ERIE ST,STE 630,CHICAGO,IL,60611-4756,(888) 370-1724,HOME INFUSION THERAPY,RENDERING AREA,--,IN,--,--
O20221117001910,AMBER ENTERPRISES INC,1 E ERIE ST,STE 630,CHICAGO,IL,60611-4756,(888) 370-1724,HOME INFUSION THERAPY,RENDERING AREA,--,IA,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,EVANS,NY,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,BRANT,NY,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,FARNHAM,NY,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,GETZVILLE,NY,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,AMHERST,NY,--,--
O20220810003389,EVERCARE CHOICE INC,31 CERONE PL,--,NEWBURGH,NY,12550-5104,(845) 569-0500,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,DUTCHESS
O20210309002322,PROVIDENCE HEALTH & SERVICES OREGON,840 ROYAL AVE,STE 120,MEDFORD,OR,97504-6461,(541) 732-5566,HOME INFUSION THERAPY,RENDERING AREA,--,OR,--,BENTON
O20210309002322,PROVIDENCE HEALTH & SERVICES OREGON,840 ROYAL AVE,STE 120,MEDFORD,OR,97504-6461,(541) 732-5566,HOME INFUSION THERAPY,RENDERING AREA,--,OR,--,CLACKAMAS
O20210309002322,PROVIDENCE HEALTH & SERVICES OREGON,840 ROYAL AVE,STE 120,MEDFORD,OR,97504-6461,(541) 732-5566,HOME INFUSION THERAPY,RENDERING AREA,--,OR,--,DOUGLAS
O20210309002322,PROVIDENCE HEALTH & SERVICES OREGON,6410 NE HALSEY ST,STE 400,PORTLAND,OR,97213-4759,(503) 215-4633,HOME INFUSION THERAPY,RENDERING AREA,--,OR,--,GRANT
